method,training_profile,training_seed,test_seed,task_stream_fingerprint,source_json,task_count,queue_auc_total_task_s,peak_queue_episode,peak_active_episode,queue_recovery_time_s,outstanding_recovery_time_s,normal_queue_auc_task_s,normal_peak_queue,normal_peak_active,normal_duration_s,dense_queue_auc_task_s,dense_peak_queue,dense_peak_active,dense_duration_s,burst_queue_auc_task_s,burst_peak_queue,burst_peak_active,burst_duration_s,recovery_queue_auc_task_s,recovery_peak_queue,recovery_peak_active,recovery_duration_s
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000033,d57642c422596ac2eb27cf55670c176df86101f6cffaeed5fb70385397aba035,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,18489.10237352017,25,4,955.0242281369515,972.4041455547858,0.0,0,1,1708.8044071955067,1009.4271839680403,7,2,363.36983198086614,2717.0740723564013,25,2,125.14140068426104,14762.601117195729,24,4,1780.5507601362629
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000034,9775e64fcdc7b41f76be2d3459b853ff85d4356c194473dd6bef8f444455b36f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,20392.028807193106,29,4,975.0572351591422,992.4371525769766,0.0,0,2,1720.9113631197365,1492.4176856187878,10,3,380.6493661043387,3169.075614351708,29,2,126.54926623764322,15730.535507222612,28,4,1801.2686423046175
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000035,66bdeeafd9f15550fd80a3fc93e3b6f9ff574a1388dc7253cb0f51aeb979e4e5,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,11034.301555138849,21,4,669.6337437095908,678.6476218982507,0.0,0,2,1709.9964969480147,660.9330894122268,5,4,381.4585898722239,2116.141085349985,21,2,126.28560155041032,8257.227380376637,19,3,1759.7062363159566
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000036,5e1d09ccb8896ad619a6a8f1cafa05f56082122ff43f9d209d5856246a0dc10e,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,16609.23923108459,28,3,710.411606198295,730.3440102034006,0.0,1,1,1769.7023259327832,1557.2544110873182,9,2,391.7528427282639,3012.8492111761975,28,2,128.1051650933773,12039.135608821074,25,3,1770.655658455371
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000037,a6a898ac9826dbc638a5ddbd6ca28eb17c8b01e981b442b2697292ec769d180e,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14247.87873143392,24,4,772.1744236094983,792.1068276146038,5.522419726302587,1,2,1713.1046594019294,1466.3479772844794,7,3,395.46120542913604,2645.7005008001374,24,2,127.9025207081263,10130.307833623001,23,4,1788.799020365846
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000038,c09266e9c86beab07bfeb8a0826b8301451db45e2ee1b60399e2064d45115107,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,16949.43006202842,26,3,895.0156491551497,912.3955665729841,0.0,0,1,1673.5524086884216,1089.4970360903656,9,3,397.83039165408945,2981.7745049093396,26,2,130.08833052300906,12878.158521028716,25,3,1797.8916721308947
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000039,8f2932eec7ce2269f927ead03b0833d2f9cbd4e34d666f77dc3b06abf044f1a3,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,13814.710539725384,27,4,658.1184590707285,675.4983764885628,0.0,0,2,1721.2799784725114,1318.6831320734416,9,3,352.51709043846745,2940.8778121884693,27,2,126.25633249579232,9555.149595463472,26,4,1810.0571110929932
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000040,de4eb1dee698d94e2350431ab200197db4ec9ca46b71a2b94bb3fb0ebc13dd34,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14865.023414260255,26,3,957.4361535724261,977.3685575775316,0.0,0,2,1724.5965727886814,1320.9486226233153,8,3,371.7324630135008,2909.314287749554,26,3,127.29099219200998,10634.760503887386,24,3,1686.3247095142938
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000041,1cadfb2da2fd957f2e79401640b6234027eae4d60cc09a43a8e54e6ac6cdb287,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14308.38174270447,25,3,779.0162046191431,798.9486086242487,0.0,1,1,1719.9058127097253,940.4196647013878,6,3,366.0540183533965,2735.9201414860154,25,2,130.1575532679417,10632.041936517067,24,3,1718.3773997981134
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000042,d5ef47fad82b9795f0889a47e43ca69bb1ebb31534219e429494093e295a5faf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,16261.383117002802,26,3,774.5028673484549,787.673699380518,0.0,1,1,1727.9572936492095,949.8073473258478,8,2,379.2342882454668,2923.4959873225375,26,1,125.68642201064313,12388.079782354416,26,3,1771.7731462727847
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000043,9b061ca2edd67db1d260ee5ba3828fc6b01e95918eb24fd91202f913ee7e5cc6,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,10782.892449118885,23,4,533.5271268675378,553.4595308726434,0.0,1,1,1713.0028171888785,1938.3622047744088,9,3,367.31557798465064,2552.928604009589,23,4,131.87549912448685,6291.601640334887,21,3,1816.5382078814132
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000044,c41a3edec7a9d59ac983ff53ff34f6dbba0cd103a063aab0e064834ae5def192,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,12974.520855737965,26,4,750.8497043860202,764.0205364180833,0.0,0,1,1723.9590801594793,975.5554843848765,7,2,381.1888592581456,2718.977349849141,26,2,127.83954619810902,9279.988021503947,23,4,1712.5784229508536
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000045,108c59f3966924b978b08b4e2daee44530d43eefce0fd34a8b1ae8c4e33602c3,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,13151.757257198598,25,4,715.8129733087012,733.1928907265356,0.0,1,1,1742.1279506379528,1478.3982432651421,7,3,370.5784783982781,2782.643627650743,25,2,129.79708234066993,8890.715386282713,23,4,1733.7524586814734
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000046,cd9f2e8bc241b307b80fc5269fcd674362ff91faf6cd1a0744170e7b762e64f4,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,24286.358888607516,28,4,955.580219853427,968.7510518854901,0.0,0,2,1773.3497819197373,1786.9142133840796,10,2,387.0225182205827,3121.5267277459216,28,2,126.53237078624306,19377.917947477516,27,4,1773.834376015182
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000047,bafa1ac3fa75cd7c6b15cb2008bb08bed10c47d593fb4df0e02ee304f14995ee,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,16424.834400471413,27,4,782.5739165680143,799.9538339858486,0.0,0,1,1686.7103448740177,1727.1963419092838,10,3,397.31098494788876,2966.3206600533044,27,2,125.71850608346313,11731.317398508825,26,4,1770.5546436666727
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000048,72f40d426690ab1fcd0c09bd43513c378817852a212875fdaaab42861c9aab42,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,13100.793569588312,24,3,778.6102957760254,798.542699781131,0.0,0,2,1724.4530354211124,803.3575196574361,6,3,385.06154661366963,2488.5518417972207,24,2,121.74215385275966,9808.884208133655,22,3,1723.3128074706146
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000049,81136f4ac3d019613b3e75d42be15772301ff806341b2d668fc50b44e9abcd71,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,17051.74758601943,25,3,800.7001877175139,818.0801051353483,0.0,1,1,1756.1520268484192,1211.818757431589,6,3,410.9931992174793,2723.3770354248772,25,2,132.59168763039088,13116.551793162967,23,3,1767.3092279176444
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000050,e42f69b43e83c23209252c52b263855a09a4d0b7a8a46e2b85857fd9f72689dc,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,13188.674085548017,24,3,790.3072799105789,810.2396839156845,0.0,0,2,1714.2186165513272,941.0974806137497,6,3,389.6713451982764,2582.2515182960456,24,2,129.0428067740727,9665.325086638222,23,3,1777.1548377621334
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000051,a20ce3d4dcaa10e9e5c4e8408e7a9cde4e8b55171ddd73f62a2a0cbee4645862,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,18734.21578086879,25,3,1072.0152362453587,1089.395153663193,0.0,1,1,1719.664103088074,1157.391860950541,8,2,373.3799280812134,2739.368116936492,25,3,126.43516523485278,14837.455802981758,24,3,1709.0107720549022
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000052,fbf0f8d8aa1ab8a1e46b8e924dcc878ce28f64eec836d5834da182bdfdf4c031,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,11047.360019022799,23,4,645.387757835148,662.7676752529824,0.0,1,1,1722.3124823006615,851.9291372737159,5,3,369.32864304715486,2467.080714765626,23,2,130.0058628186971,7728.350166983457,21,4,1807.873545299853
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000053,63578ed3c126e581bd49c1ca1b60e1b5292ae73c7c2219914682be10d4e130d6,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,12048.93965450827,24,3,663.5297705081148,670.5927544810729,0.0,1,1,1736.9956437745545,1165.590238115037,6,3,400.71443561014075,2576.25381324401,24,2,126.09471861911061,8307.095603149224,22,3,1785.6237562983947
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000054,16ed3516c4988886825cdfc23508671914c15aaa5e190ddd9730d984caeab388,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14602.658797446775,22,4,944.20873358273,957.3795656147931,0.0,0,2,1725.6661591016164,1115.0187668505966,6,3,385.94849176419393,2282.6774822368125,22,3,124.68084047774755,11204.962548359366,21,4,1713.8077182034885
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000055,bce23c517db77b441d76f5fb56682f4c6bb978dddc18a4dcdb9ff197bd893784,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14070.791178617395,25,3,742.0946530690785,759.4745704869129,0.0,1,1,1728.1490261862705,938.3771233411048,6,3,371.5000130050016,2676.774953090424,25,3,123.39574349982195,10455.639102185867,24,3,1753.2755440205751
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000056,d5bcf09570fd8c56ae2446c784ade378710511128cc22e40fe0c3e2d3d53eea9,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14455.931590983128,24,3,902.0154629222507,919.395380340085,0.0,1,1,1779.9091255839817,790.7233093924422,6,2,392.9433252888484,2621.736636828165,24,2,129.10724610584793,11043.47164476252,22,3,1716.3643768063807
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000057,ada1bab4be62689b33282794c7d9dd557f30d6bda70a1e3c03c6d1ca7a19daaf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,15594.032101236444,26,4,602.7914717425942,622.7238757476998,0.0,0,1,1771.9437208779464,1408.3916965506687,10,3,360.4064683270153,2857.129720943145,26,3,126.653501608846,11328.51068374263,25,4,1747.192785502244
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000058,e78c74c3bbe81952961f4f9e0506f25681475e597d5601250945937d843c7a9f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14831.493679305679,25,3,662.691206768874,682.6236107739796,0.0,0,1,1761.5508875961796,1717.628191370504,9,3,375.37692859095114,2788.8103142490295,25,3,130.1106735372873,10325.055173686145,24,3,1724.74406099024
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000059,dfc343dce2c5034efbc22a9f8185e06f1f96f57d7a060d807cf046ce070865fe,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,12360.577070311174,23,4,793.9894985970332,813.9219026021387,0.0,0,2,1724.5003027529024,1109.2395234865953,6,3,395.38108857700445,2379.542783943382,23,3,127.795316448226,8871.794762881196,21,4,1740.8300313055179
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000060,f7be5f5dbfea0bc75ebf23a954e7516ff495400bac2076f288a32ffefe75fe4d,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,9381.95250555034,21,4,559.6463276251006,566.7093115980588,0.0,0,1,1775.1170649005344,603.5840416228009,4,3,391.6916788456042,2177.852148459118,21,3,128.0606696460677,6600.516315468421,20,4,1766.9968923766373
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000061,df974af5c2bf56df5ed04832f0fe1789d155f137020ecc9b90457b54fbf62350,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,17192.02339712604,27,4,937.9940168595308,955.3739342773652,0.0,0,2,1742.7428942309432,1439.8540270495591,8,2,384.0731009010876,2961.377600533117,27,2,129.54388872079426,12790.791769543364,25,4,1730.8496221488845
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000062,02e8a1bf4bab83a0f6ec0144f20b5a4e71d0e9ef91b07f1bf5f5fdd2a5f3a312,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,12846.911862363417,26,4,531.413593257842,544.5844252899051,0.0,0,2,1703.2662339695237,1413.0223216190095,7,3,378.06548233919307,2799.450090152048,26,3,129.57025988230362,8634.43945059236,23,4,1728.5326797313
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000063,bd95c6db57c7561ec99285517ea84da1ff6cd1d68ce593aabbe3f1900ec7ef19,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14707.920062517824,24,3,612.6793269048862,619.7423108778444,0.0,0,2,1715.458784317505,1631.4459538019378,7,3,399.6909971276773,2623.56682583043,24,3,127.08480815157009,10452.907282885455,23,3,1672.6825623957143
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000064,4693657ff307eb0012b62db58aab811704477b531c2e1c9dd89ab8703c1555b5,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,13846.710525512142,23,4,1026.0381968724487,1045.9706008775543,0.0,0,2,1777.352057297736,877.8167244710717,5,3,384.4046002954617,2518.1923687569197,23,2,132.6424569112828,10450.701432284151,21,4,1704.6639783788496
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000065,3a8b7459af79fc08eb5a92a96d291be0ca6183c6669b86c6c2d98b2061670c2a,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,15939.81601608876,24,3,857.337330604696,877.2697346098016,1.1610838419392167,1,2,1685.128906717835,1219.8639560997362,7,3,376.96359385045434,2653.592352859778,24,3,125.78143363376466,12065.198623287306,23,3,1758.4329653812351
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000066,6ba4f8682750d37f9b55c4c3f6619b5d435aae8a1b45fdac114944de4883ed14,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,12776.814337472497,23,4,907.4185701366841,924.7984875545185,0.0,0,2,1741.2504061239056,967.7795036991231,6,3,365.16535990164857,2412.7882167681328,23,3,124.30252733493035,9396.246617005241,22,4,1742.5911489901555
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000067,1f8981e8a3e108945fa33c3a5a1d1254c7e2022788e268f5a7b17426d7c6df12,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14470.782535387987,25,3,761.1808219859731,778.5607394038075,0.0,1,1,1707.4580363554965,983.8008861409571,6,2,392.119891794207,2625.4218911116827,25,2,128.8669615381982,10861.559758135347,23,3,1781.0142205311204
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000068,fb05f460e2857d9332615212302f01084ec35f0219e4e845765889b70d54a3cb,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,17015.826251683568,22,3,934.0755863023915,951.4555037202258,0.0,0,1,1692.265027414008,1175.499735420916,7,3,369.72846373444304,2362.649098948081,22,3,126.83354984483867,13477.67741731457,21,3,1673.136229163978
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000069,05c6c13cf0583ce121723f383e841c1bd5527a6978c487cd70fd8f1e12f414cf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14583.764595282244,24,3,822.9835112591982,842.9159152643037,0.0,1,1,1753.2791099281442,1889.5608653553256,8,3,394.44496364753536,2676.483709287599,24,2,130.9125059373864,10017.720020639319,23,3,1718.6865035965793
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000070,913ecf986840233a0b32b86456a4549ac87bb3bcd70ea72d471d9ff87e01d710,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,12832.262393730978,23,4,740.447166896924,760.3795709020296,0.0,0,1,1700.550411203759,925.3803503375325,7,3,373.2777178368558,2621.19700002459,23,3,130.46758438196048,9285.685043368856,22,4,1738.216906839406
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000071,089b6d0bc7770d9e92764e2806b92da083a2667a1e5a65eb1aa1866c9215d470,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,15061.763206452477,24,3,1134.6735751986325,1154.6059792037381,0.0,0,1,1737.8427274208957,1127.2682189673073,6,3,367.0004203422832,2557.0530671726196,24,2,124.58473892524762,11377.441920312549,23,3,1792.547723063636
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000072,1639eb611259505bafc1ea94192556c0e95bf6f35598f95fc2f508e63560d427,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,12760.837911780249,24,3,582.6403183500106,604.767727269124,0.0,0,1,1737.8833323918977,686.5920482027977,7,2,393.4296739616377,2604.571992177094,24,3,125.77813364231679,9469.673871400357,23,3,1732.7633322247566
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000073,d4df5df5347603e149245ad780e3158fbef6975cc678197003f84d0914728933,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,11541.989308043809,25,3,673.9651520382113,691.3450694560456,0.0,1,1,1737.5384102504743,1346.1356639152193,6,3,383.4417375780174,2610.868969781556,25,2,125.81970283733563,7584.984674347033,22,3,1752.0159243954936
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000074,939a7b32872bd4d44b5116d5018f126db1abed5400b6f104622252f9ea498485,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,16761.969200859203,26,3,819.5890236997425,836.9689411175768,0.0,1,1,1736.9995817316933,1464.0385276801278,7,3,381.1715930438934,2783.9746167685553,26,2,125.80944404310594,12513.956056410521,24,3,1809.6583845982445
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000075,0414279fb384ccb12b889e54b3f1f6c85e30ce260d65481c26ef30b42ea60dc1,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,11410.451245382756,26,3,584.8287732415702,591.8917572145283,0.0,0,2,1734.7132354196353,1181.915198804531,9,3,385.9764574200483,2802.440401460167,26,2,124.03470684330568,7426.095645118057,25,3,1757.8127070297141
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000076,24b0d53a24dc646e4b48d7aa9d4412ffd3cf18d4e242aefc14587a6bbbfbad0f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,17708.38651533804,27,4,976.5094525325567,983.5724365055148,0.0,1,1,1755.6660299821106,1559.267264519384,8,3,367.0603715036932,2957.746664296275,27,2,128.0544673613681,13191.372586522379,26,4,1771.8768215228106
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000077,5beec48d8f9ce6c586b65fd9b80c48a37a5d1a7e3159dff67642713ed84ab0d8,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,12941.543133120818,23,3,889.1271534853427,909.0595574904482,0.0,0,2,1735.3381606242335,1027.3448258394933,5,3,383.7528328303058,2396.652240453562,23,3,124.25654502622956,9517.546066827763,21,3,1733.825603219028
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000078,07a58bbcd4ffc55f2bcd488ecfb443d5133e1dd83eb404b79796a2a5cdafcb53,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14328.86431667712,23,4,728.7018202979402,735.7648042708984,0.0,0,1,1768.9698077872463,1351.0275515091803,7,4,379.93253296328385,2461.131510819752,23,2,130.68708419629456,10516.705254348188,21,3,1724.887729859006
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000079,51a428251655a91a4378a22dde3a34c1f6bf8927c06cfb45ed60afdca7de56c4,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,15642.88529344838,26,3,727.8447614242982,747.7771654294038,0.0,1,1,1711.6027097841538,1563.846017958623,8,3,358.35724011760794,2856.1015635898398,26,2,128.54158034336206,11222.937711899918,25,3,1717.6460397257306
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000080,75e9302ca4fed7e3bbcc88590414117469aed6d383fefe3586b61891d33915a9,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,11780.15231842207,23,4,712.9107256151938,719.9737095881519,0.0,0,2,1731.6038339570327,1034.836664897474,6,4,375.91793933318195,2484.464614518301,23,3,129.42167327016432,8260.851039006295,21,4,1727.9367310441253
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000081,947b283a681b0a223efebadee9e758902dadd366d6dedf2a465f737ee2e595c0,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,13907.299942889042,25,4,776.8961845776453,796.8285885827509,0.0,0,2,1728.5596382477077,1145.5148544452793,7,3,383.64099772229906,2741.8133365776816,25,2,128.89301051890334,10019.97175186608,24,4,1770.9268096767378
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000082,225445bce5ee7b92634f678264a49c9be1242a6ee068819d98676219aec246f0,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,9523.317053394027,21,4,494.135727183585,514.0681311886906,0.0,0,1,1725.824021610812,1185.6273258099063,6,4,378.9041053715732,2253.432954770865,21,3,125.05883775211805,6084.256772813255,20,4,1842.4614162719822
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000083,679bf1199054e5e618db087359843bd59792df92ab755c0a9f0e5c7a83d1bc9e,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,12085.349458741182,23,3,852.8864406874864,872.8188446925919,0.0,0,1,1712.4328337002025,812.9555312760501,7,3,388.50129781736223,2579.031915295831,23,3,127.94082456246497,8693.362012169302,22,3,1744.795745194098
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000084,90857c329d8bd1841de1dd09af849bd354f7bb1ed9e2d444ec51fe2a52ea08c0,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,13246.74255140046,24,4,790.7105560388668,810.6429600439724,1.3599069837666775,1,2,1705.5476990430425,1054.3215771855898,7,2,374.0896980394414,2699.124766592071,24,2,128.22815753289888,9491.936300639034,23,4,1776.8373096573696
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000085,80d23cbe03a0503e0b6994f9bf1990d1eb18f786843fe43ad9f868b7aa3784f7,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,16161.12479271802,27,3,654.0922815816384,674.024685586744,0.0,1,1,1702.725052325494,1580.775139501065,10,3,364.5240835936386,3077.5726702962656,27,2,127.79097127326531,11502.776982920688,26,3,1759.1573134373325
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000086,3cbe28d6e91ab7a8f550442b7d390b07cd21daeafda2265ccd15f21a5b79024b,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,10311.154055608451,22,4,661.625401578669,674.7962336107321,0.0,0,1,1706.2170362556235,689.4020345519714,5,3,385.86589728353783,2365.6059716779446,22,2,124.26520383847401,7256.146049378534,21,4,1777.7786135342776
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000087,d35500f891424adeb3e0f8c28cfe9a52d3561721b23056fd9a7ae2a2c7635a5f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,9339.131124305566,21,4,589.5827205916039,609.5151245967095,0.0,0,2,1719.3341672821766,964.6107902998872,5,3,391.6955781363722,2355.3301849455406,21,3,131.05174256284226,6019.190149060138,20,4,1729.5751928904187
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000088,4e9884eb5b047e4c625b1b73ada31091e0f49b694b54d4f9457d4fd93c3bd29c,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,15987.383295798305,24,4,840.0178956351497,847.0808796081078,0.0,0,1,1764.1286952773255,1064.6139969229614,7,3,384.54884808224483,2558.007982430689,24,3,127.35076200996218,12364.761316444654,22,4,1792.7366379948867
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000089,9bf119be182435634d1ce6ddc34df64ffdf6e885098da4011ae89e595ccb4767,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,14195.704483808735,26,4,635.6623192763936,655.5947232814992,0.0,0,1,1784.7436072030753,941.5473736176932,7,3,408.512955859391,2832.2802624132487,26,2,130.77514925802006,10421.876847777792,24,4,1709.8705773452757
TIME_GREEDY_RULE,TIME_GREEDY_RULE,,56000090,b10dfe3aa693b8246df16edb5a3552168a46ca8d32587ce948ae35fcf0832be5,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/baselines.json,80,13449.6352779929,25,4,600.818046998595,618.1979644164294,0.0,1,1,1708.559954676555,1506.4275722627426,7,3,384.0049829765628,2624.4777760741795,25,3,125.71147563810291,9318.729929655978,23,4,1778.0231054084707
