method,training_profile,training_seed,phase,phase_fraction,mean_queue_length,mean_active_tasks,test_episode_count,source_scope
PPO,MEDIUM,1,RECOVERY,0.875,0.0,0.46,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json
PPO,MEDIUM,1,RECOVERY,0.9,0.03,0.6,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json
PPO,MEDIUM,1,RECOVERY,0.925,0.0,0.46,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json
PPO,MEDIUM,1,RECOVERY,0.9500000000000001,0.02,0.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json
PPO,MEDIUM,1,RECOVERY,0.9750000000000001,0.0,0.77,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json
PPO,MEDIUM,1,RECOVERY,1.0,0.0,0.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_01.json
PPO,MEDIUM,2,NORMAL,0.0,0.0,1.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.025,0.0,0.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.05,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.07500000000000001,0.0,0.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.1,0.0,0.3,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.125,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.15000000000000002,0.0,0.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.17500000000000002,0.0,0.45,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.2,0.0,0.25,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.225,0.0,0.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.25,0.0,0.19,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.275,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.30000000000000004,0.0,0.25,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.325,0.0,0.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.35000000000000003,0.0,0.28,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.375,0.0,0.61,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.4,0.0,0.36,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.42500000000000004,0.0,0.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.45,0.0,0.3,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.47500000000000003,0.0,0.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.5,0.0,0.43,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.525,0.0,0.66,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.55,0.0,0.53,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.5750000000000001,0.0,0.59,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.6000000000000001,0.0,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.625,0.01,0.57,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.65,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.675,0.0,0.35,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.7000000000000001,0.0,0.42,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.7250000000000001,0.01,0.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.75,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.775,0.0,0.36,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.8,0.0,0.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.8250000000000001,0.0,0.24,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.8500000000000001,0.0,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.875,0.0,0.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.9,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.925,0.0,0.32,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.9500000000000001,0.0,0.62,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,0.9750000000000001,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,NORMAL,1.0,0.3,1.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.0,0.3,1.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.025,0.29,1.01,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.05,0.56,1.04,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.07500000000000001,0.84,1.21,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.1,1.02,1.19,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.125,1.45,1.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.15000000000000002,1.48,1.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.17500000000000002,1.59,1.36,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.2,1.52,1.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.225,1.68,1.4,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.25,1.64,1.44,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.275,1.85,1.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.30000000000000004,1.89,1.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.325,2.04,1.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.35000000000000003,2.17,1.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.375,2.23,1.59,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.4,2.26,1.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.42500000000000004,2.4,1.72,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.45,2.41,1.62,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.47500000000000003,2.41,1.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.5,2.6,1.68,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.525,2.75,1.61,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.55,2.89,1.68,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.5750000000000001,2.92,1.68,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.6000000000000001,3.08,1.62,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.625,3.08,1.62,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.65,3.32,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.675,3.24,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.7000000000000001,3.25,1.7,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.7250000000000001,3.17,1.76,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.75,3.36,1.78,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.775,3.28,1.8,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.8,3.5,1.82,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.8250000000000001,3.34,1.82,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.8500000000000001,3.56,1.79,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.875,3.53,1.8,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.9,3.63,1.94,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.925,3.42,1.85,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.9500000000000001,3.87,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,0.9750000000000001,3.74,1.78,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,DENSE,1.0,5.24,2.01,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.0,5.24,2.01,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.025,6.21,2.18,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.05,7.53,2.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.07500000000000001,8.7,2.24,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.1,10.09,2.25,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.125,11.42,2.26,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.15000000000000002,12.89,2.17,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.17500000000000002,14.35,2.1,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.2,15.89,2.04,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.225,17.33,2.01,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.25,18.96,1.99,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.275,20.43,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.30000000000000004,21.8,1.94,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.325,22.1,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.35000000000000003,22.08,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.375,21.99,1.92,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.4,21.93,1.92,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.42500000000000004,21.82,1.92,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.45,21.77,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.47500000000000003,21.7,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.5,21.59,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.525,21.51,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.55,21.42,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.5750000000000001,21.38,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.6000000000000001,21.33,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.625,21.28,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.65,21.16,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.675,21.06,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.7000000000000001,20.99,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.7250000000000001,20.88,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.75,20.82,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.775,20.72,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.8,20.65,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.8250000000000001,20.55,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.8500000000000001,20.48,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.875,20.39,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.9,20.34,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.925,20.18,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.9500000000000001,20.14,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,0.9750000000000001,20.04,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,BURST,1.0,20.96,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.0,20.96,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.025,19.93,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.05,19.15,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.07500000000000001,18.42,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.1,17.11,1.98,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.125,15.87,2.03,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.15000000000000002,14.1,2.02,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.17500000000000002,11.94,2.32,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.2,9.66,2.02,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.225,7.94,2.02,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.25,5.98,1.76,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.275,5.05,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.30000000000000004,3.75,1.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.325,3.1,1.39,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.35000000000000003,2.36,1.39,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.375,2.1,1.34,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.4,1.43,1.14,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.42500000000000004,1.2,1.2,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.45,0.82,1.09,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.47500000000000003,0.7,0.96,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
PPO,MEDIUM,2,RECOVERY,0.5,0.43,0.85,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_02.json
