stage,source_path,artifact,gate,status,passed,claim_boundary,profile,execution_mode,updates,episodes_trained_total
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_01/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_01/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_02/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_02/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_02/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_03/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_03/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_03/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_04/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_04/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_04/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_05/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_05/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_05/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_06/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_06/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_06/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_07/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_07/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_08/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_08/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_09/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_09/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/fixed_gamma/seed_10/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_10/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/fixed_gamma/seed_10/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_01/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_01/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_02/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_02/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_02/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_03/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_03/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_03/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_04/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_04/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_04/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_05/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_05/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_05/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_06/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_06/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_06/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_07/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_07/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_08/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_08/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_09/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_09/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_context_interaction/seed_10/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_10/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_context_interaction/seed_10/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_01/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_01/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_02/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_02/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_02/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_03/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_03/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_03/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_04/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_04/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_04/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_05/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_05/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_05/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_06/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_06/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_06/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_07/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_07/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_07/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_08/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_08/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_08/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_09/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_09/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_09/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_relay/seed_10/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_relay/seed_10/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
14,results/stage22_algorithm_ablation/long/no_relay/seed_10/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_01/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_01/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_02/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_02/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_03/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_03/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_04/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_04/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_05/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_05/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_06/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_06/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_07/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_07/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_08/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_08/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_09/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_09/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/no_warm_start/seed_10/run_plan.json,run_plan.json,ALGORITHM_ABLATION_FORMAL_TRAINING,NOT_REPORTED,,Training only; fresh locked test follows cohort freeze.,,,2000,
14,results/stage22_algorithm_ablation/long/no_warm_start/seed_10/stage22_ppo.summary.json,stage22_ppo.summary.json,SMDP_PPO_REWARD_V2_TRAINING_RUN,PASS,True,Training completed; held-out acceptance is still required.,MIXED_CURRICULUM,CONCURRENT,2000,8000
22,results/stage22_algorithm_ablation/long/stage22_campaign_fixed_gamma-no_context_interaction_01_01.status.json,stage22_campaign_fixed_gamma-no_context_interaction_01_01.status.json,ALGORITHM_ABLATION_FORMAL_CAMPAIGN_PLAN,NOT_REPORTED,,Training only; fresh locked test is forbidden until all requested weights are frozen.,,,,
22,results/stage22_algorithm_ablation/long/stage22_campaign_fixed_gamma-no_context_interaction_02_10.status.json,stage22_campaign_fixed_gamma-no_context_interaction_02_10.status.json,ALGORITHM_ABLATION_FORMAL_CAMPAIGN_PLAN,NOT_REPORTED,,Training only; fresh locked test is forbidden until all requested weights are frozen.,,,,
22,results/stage22_algorithm_ablation/long/stage22_campaign_no_warm_start-no_relay_01_01.status.json,stage22_campaign_no_warm_start-no_relay_01_01.status.json,ALGORITHM_ABLATION_FORMAL_CAMPAIGN_PLAN,NOT_REPORTED,,Training only; fresh locked test is forbidden until all requested weights are frozen.,,,,
22,results/stage22_algorithm_ablation/long/stage22_campaign_no_warm_start-no_relay_02_10.status.json,stage22_campaign_no_warm_start-no_relay_02_10.status.json,ALGORITHM_ABLATION_FORMAL_CAMPAIGN_PLAN,NOT_REPORTED,,Training only; fresh locked test is forbidden until all requested weights are frozen.,,,,
22,results/stage22_algorithm_ablation/short_gate/fixed_gamma/seed_01/run_plan.json,run_plan.json,ALGORITHM_ABLATION_SHORT_GATE,NOT_REPORTED,,Interface and safety only; no performance claim.,,,2,
14,results/stage22_algorithm_ablation/short_gate/fixed_gamma/seed_01/stage22_ppo.summary.json,stage22_ppo.summary.json,SHORT_SMDP_PPO_REWARD_V2_SMOKE,PASS,True,Interface smoke only; not a convergence claim.,MIXED_CURRICULUM,CONCURRENT,2,2
14,results/stage22_algorithm_ablation/short_gate/fixed_gamma/seed_01/warm_start.summary.json,warm_start.summary.json,CONTEXT_CONDITIONED_POLICY_WARM_START,PASS,True,,MIXED_CURRICULUM,CONCURRENT,,
