update,mean,std,count,smooth,smooth_sd
1103,-595.5019921447645,268.55619517952687,10,-579.7823544575496,178.61969506723514
1104,-646.580785494399,201.0570918537257,10,-580.8412917750217,180.12987565918627
1105,-572.0170348708272,176.88830959509613,10,-580.9905691903151,179.91113960444844
1106,-634.8331877752723,197.66802520543393,10,-581.8267508454853,180.56621809171466
1107,-561.0560124417618,195.0116189174644,10,-578.6154484806597,178.26925457031683
1108,-560.0051808091879,122.26202964082673,10,-579.352001694935,177.89418435052445
1109,-688.1644027845308,178.8862600903902,10,-582.3450952353676,177.96012235690267
1110,-454.2465961621566,137.23261236243874,10,-580.7103567384387,177.85247925660508
1111,-550.2952340938737,207.84637422227033,10,-579.6571434451118,178.77171298995975
1112,-544.5727205332857,140.33450555361887,10,-579.4603708348843,178.56429468701066
1113,-555.2048346391878,164.88646353629616,10,-578.0478174252081,178.5214869103806
1114,-615.0528209864611,122.102425023523,10,-578.524486835022,176.3392672003511
1115,-641.3732036645881,227.64644741713943,10,-581.5362824658713,177.80695819954133
1116,-691.5149739997271,201.7652929981159,10,-583.8508241247209,178.48549377155828
1117,-596.834808172669,195.8041849088525,10,-583.5731192026669,179.39232731466367
1118,-609.9495218470702,179.7596311627787,10,-583.7399747958513,179.9727008340198
1119,-625.1731882320382,157.8695154975035,10,-584.0130166611461,179.3985345129163
1120,-689.52932726069,126.52674707513536,10,-585.5474161623675,177.6510816358967
1121,-579.5655222059492,185.77872465272253,10,-585.8889123422439,179.15343403608168
1122,-517.7162800891721,183.8566993517081,10,-584.5195300046031,178.52545116072545
1123,-622.0330270908769,148.41745853189596,10,-583.3371455500366,177.1176911012247
1124,-639.3740971915762,143.50245586411688,10,-583.2709218208214,177.04161427250494
1125,-670.0217537261385,223.84732658159652,10,-585.1302668627433,178.15190450451865
1126,-501.0745865156091,128.52341636834876,10,-582.6959817527614,176.6954726586021
1127,-524.5306868106973,214.20861028488133,10,-584.4276872078401,178.25624774954866
1128,-690.4297559222034,186.3982826882633,10,-586.0884233307646,178.09556273809628
1129,-491.5502799784091,153.15792971978715,10,-585.0814618371005,178.02316044051267
1130,-604.9850765150851,138.4446905260582,10,-586.6428216245685,177.99106402169252
1131,-529.9609148678195,170.7694015799768,10,-584.4658883668972,177.073313504943
1132,-676.8684598341238,194.06732908310073,10,-585.6301963172389,177.0111420389576
1133,-667.5057482862215,262.4430085727337,10,-588.2494935760631,177.9962657168014
1134,-555.0374649593414,142.425322314891,10,-586.8249330001307,178.21047130606837
1135,-562.6951493798088,139.4358982757055,10,-587.1658247749497,177.14808571943246
1136,-534.2560911127222,169.53643888664382,10,-585.5082546694322,176.5491480988884
1137,-622.7891815274955,147.12838817278063,10,-585.0538331674843,176.84434525865422
1138,-608.02764546814,159.29227412089338,10,-584.7858916745472,176.41156663171267
1139,-614.2519804318255,192.4536582843142,10,-583.1179810932921,175.71468298810876
1140,-578.3205315477533,192.50405340504423,10,-583.7773519422066,174.91075897503927
1141,-521.0589918512455,182.11365892492438,10,-581.123957224923,174.14180931756712
1142,-664.5545215061818,185.7127226903497,10,-582.4833679686748,173.24406468243785
1143,-638.3702319460771,212.7322691581488,10,-584.6364971845087,174.50945267524227
1144,-625.1015243221829,202.30292870611459,10,-587.1499194312916,175.96625637110165
1145,-588.8451057180816,138.53498093976924,10,-589.2523625042562,176.55744748371853
1146,-547.1128308496101,120.97446085564341,10,-588.2780333804812,175.76016996226375
1147,-608.1500943807166,143.47386302552175,10,-589.878922110845,176.11556380269252
1148,-525.7370746850094,138.71538648228324,10,-589.6675916478903,174.44534238239874
1149,-567.0706940530827,146.23829864540085,10,-589.47586082497,173.31332592892647
1150,-599.2039178820831,142.9445909123113,10,-590.5347119834089,173.2100340059861
1151,-567.0822299125527,205.87612557406814,10,-591.8249616462901,173.1504197724184
1152,-566.3879136861718,160.85981997598213,10,-592.8315038033292,173.1754840679223
1153,-519.352121760184,172.84796800541872,10,-591.3085063956376,171.26131952444013
1154,-708.9304250074904,195.75307365019685,10,-592.5554991858994,171.15523916036958
1155,-581.4269547524116,244.96879727545308,10,-592.7436975835312,172.51684891397667
1156,-528.4246573558634,106.33708128424443,10,-590.615526975143,170.69023003555293
1157,-462.1820696798776,141.26324836323363,10,-588.6380481199052,169.6152626244683
1158,-631.5581168544242,126.59105708575485,10,-590.0691068408099,169.70184317336683
1159,-678.433553525643,242.4649787415461,10,-589.8744898556322,170.97341754638998
1160,-646.6776435531095,122.49090968371041,10,-593.7231108034513,170.67858349281542
1161,-684.6514692225144,211.81901183520145,10,-596.4102355060242,170.75803624507404
1162,-605.8141225095909,157.75484724640395,10,-597.6350635455501,171.10644307892974
1163,-577.3074250042494,203.14463034509834,10,-598.0771153528514,171.87160641510573
1164,-637.4970993734025,225.00549838353527,10,-598.52600092059,173.92966788230603
1165,-566.0971833386271,209.1699372763976,10,-597.0204805140709,173.56013767949116
1166,-521.2537717396472,101.37640485632663,10,-593.6152564688693,171.5523599166554
1167,-732.2971084437241,217.64551290974077,10,-596.3245024742904,171.98918647667315
1168,-514.8231624560426,149.20372514809085,10,-594.4219752864698,171.37806835637946
1169,-637.825829019104,175.08185341019762,10,-594.6750281022112,171.72231511463332
1170,-640.4652260114763,138.12742201683275,10,-593.6937460772269,171.95432861346725
1171,-536.5736466479409,237.6469944319519,10,-592.8339085660667,172.99169400905186
1172,-601.1483334214606,122.43690526938717,10,-594.5025496327124,171.76329812740542
1173,-598.6275758975717,208.62696543253847,10,-594.0344406088465,172.96748826541824
1174,-619.7240790041526,259.81230607899545,10,-593.641440245098,175.29368526971584
1175,-574.3803539109948,203.92921142437288,10,-591.728612248795,174.89532296657137
1176,-399.2030838355731,66.78608802234334,10,-589.6911821951943,173.66057639965126
1177,-610.6456479052706,211.1717507898846,10,-591.4134814170859,173.5998392097513
1178,-683.5204807964225,267.040642243918,10,-591.2752959145703,175.21268640086444
1179,-627.6857273114558,231.23830134109372,10,-593.9980048612312,176.77429383329053
1180,-645.1064974957438,149.2898552530158,10,-594.8004332808443,176.99119712782968
1181,-543.2043011744025,167.28588255118243,10,-595.065301006976,176.92152674725384
1182,-527.531683874941,130.13446074480055,10,-592.0785654877924,175.64286938048787
1183,-616.4674022675841,219.60275090515418,10,-591.0577985674196,174.78606422713628
1184,-579.7964795665087,266.5255386993186,10,-591.5529788595629,177.26806855482482
1185,-570.9517084074281,150.8310369518927,10,-591.7181100401154,177.49597132834856
1186,-580.670276885816,193.15308890873547,10,-592.6463937555773,177.9683043287904
1187,-575.9953140372224,218.81901142270888,10,-591.7105164057717,179.40211679378896
1188,-581.5249994999845,100.15400669089651,10,-591.1804634864087,178.21935144518903
1189,-550.9676999318492,92.39236245078578,10,-589.9147778764092,176.21812552851847
1190,-683.5896348840379,302.9144779158759,10,-592.0201599431348,178.4263340187351
1191,-564.574129477893,190.602481910718,10,-592.8904626956678,178.59611047845098
1192,-638.3966766994855,175.22576269791392,10,-592.3673057995338,178.38637127860224
1193,-546.4615659438284,154.4042441567495,10,-590.5291324794889,177.21981077857424
1194,-625.9541312290653,262.57662314773756,10,-590.5461846176265,178.42528466740671
1195,-462.73975881931256,145.98140276095126,10,-588.0240776796512,178.57421310383035
1196,-542.0399089070918,242.30435754512405,10,-587.9226192408008,181.00081103761997
1197,-603.4826550155096,169.69482664338332,10,-587.8292704534965,181.5252303099772
1198,-554.5791615554432,173.80083533439293,10,-588.4061121909053,182.2269392870194
1199,-662.5251122070526,219.90418853569713,10,-590.3152005539846,183.70025708482532
1200,-564.3930995754106,195.89356882788215,10,-589.6189841878511,184.7592366431367
1201,-601.0225717773803,242.21696356177938,10,-590.2977910251477,185.4860534028909
1202,-572.5718931034406,189.44875760553072,10,-590.421470613493,186.05783215548183
1203,-579.8814490411887,183.16276052419482,10,-591.6320571591131,186.26412800585743
1204,-643.6707393894309,175.09463468955272,10,-590.326863446752,185.85095922664456
1205,-535.1145959039337,150.29058728802545,10,-589.4006162697823,183.95739502689605
1206,-539.470008093492,125.38710176911032,10,-589.6215232845349,184.33839543659334
1207,-559.3809359682731,190.28176542875173,10,-591.5655006103029,185.3187657779037
1208,-606.3369816927775,184.7030794104363,10,-591.06107790707,186.4810062243973
1209,-603.6509491386358,183.43607359910402,10,-589.5654258193298,185.30042812154846
1210,-555.4578412907252,190.1770610435068,10,-587.7410297740821,186.65415114874438
1211,-642.9643581888644,224.24445112993462,10,-586.907287553409,186.90265993463902
1212,-672.4631033028105,215.62544112702236,10,-588.2402671692735,188.06007181225144
1213,-609.643248083121,96.94965906078464,10,-588.886983630851,185.93617238656512
1214,-628.9268851010511,176.17027062781307,10,-588.7155793454039,184.95946783145075
1215,-637.0491380905254,154.2740613658813,10,-590.134618440442,183.8615503132404
1216,-617.5781227814656,192.8000135459286,10,-592.0611054612783,185.6900224870324
1217,-722.4336438359524,221.88822041972549,10,-591.8638361691229,185.77487663723213
1218,-585.7009842389398,260.5324728978401,10,-593.2813926047809,188.00145159222706
1219,-565.0511591675629,179.82388708789185,10,-591.8258992077501,188.09629226578093
1220,-585.397086453977,180.5090497529211,10,-590.7245364166001,188.94392482050273
1221,-711.2536535131027,203.44181187947942,10,-594.2181365539034,188.25982116945332
1222,-661.4772257925364,125.70370083594032,10,-595.4247144013248,188.32515708078438
1223,-578.6163333079276,277.41248351751426,10,-595.0244895495318,189.7008674424839
1224,-685.2097798379917,224.00561920198962,10,-596.3342035662088,188.98473370494378
1225,-581.8789772565615,96.46541736526167,10,-596.4841760331201,186.83545782376154
1226,-578.6488758299467,154.23147806363667,10,-600.0730918730075,188.5843656245874
1227,-692.0716102648773,225.19710768189918,10,-601.7016111201997,188.8648727624277
1228,-498.7672962278207,86.43695231012347,10,-598.0065474288275,185.2527989637518
1229,-675.3109369002301,202.97704389392484,10,-598.9590516206031,184.68757381480842
1230,-619.5250938480375,163.2400281879096,10,-598.4474235476489,184.9665772735063
1231,-597.2446523553203,190.46686897881278,10,-599.5282305712673,185.4301970020589
1232,-516.197198638166,153.05765682039726,10,-599.3015408665317,185.88866092357082
1233,-583.7400380361574,328.55831456216845,10,-598.6469935819032,188.06777219671113
1234,-763.9570494277762,195.37391558853116,10,-602.3302049791286,186.64473973449535
1235,-559.777283715691,195.62243882548958,10,-602.1067164852939,187.5405677719673
1236,-580.1295986322224,205.94357309269344,10,-602.095902920222,187.79637745564642
1237,-686.9460756930682,224.9045294552367,10,-604.3149181533389,187.918087816297
1238,-579.8631803807746,191.37807859368468,10,-604.2816817709546,189.7425692543528
1239,-582.3906110055206,223.75877431907506,10,-604.910139992428,192.36989749171858
1240,-659.0755501268807,132.45688800353662,10,-604.4198582972849,188.96074569347184
1241,-603.256341031682,207.52477752025106,10,-605.1935025283607,189.2991916056625
1242,-509.0894373454247,128.37061810128807,10,-602.6073577412794,188.36208871372995
1243,-548.5876399895102,158.58923617096914,10,-602.6498792221931,188.4457885540143
1244,-630.5703712229799,280.13814083169245,10,-602.7422040220714,188.79701890769343
1245,-592.6410502854902,163.17866172061525,10,-605.340229851395,189.14096408688667
1246,-635.8730317124932,162.00465038094984,10,-607.216892307503,187.53496994360322
1247,-601.9750109889436,208.06045859463686,10,-607.1867394269717,188.30228258262824
1248,-646.1130689647053,224.02774615179462,10,-609.017417575157,189.3068207989763
1249,-489.5146648800595,83.96877896072702,10,-605.5572086286171,186.58811260747686
1250,-694.405035803736,179.82184480321683,10,-608.1574473531836,186.2666781269836
1251,-619.8959154648326,203.17849566227798,10,-608.5349142269326,185.48590876899357
1252,-600.7630896953273,136.4078003868067,10,-609.0987381587704,184.42508962461915
1253,-623.8124734010622,234.82639268903415,10,-609.9773586459678,185.45836226791596
1254,-667.8462981691031,193.40841226238953,10,-610.4608698215613,185.82463781937267
1255,-662.3587804278387,181.07412047736392,10,-613.0057535120395,186.4403084831594
1256,-576.0200198339487,201.7432222063029,10,-613.7367537468486,187.96743089190332
1257,-584.0058128324134,260.6355288894543,10,-614.2292512841314,189.37450616111735
1258,-659.4659192868179,234.76358064133063,10,-615.2918300360121,190.37571618573523
1259,-612.5431672782203,171.81350038207412,10,-615.4696743988038,190.14326472139462
1260,-681.1230685963499,147.18746746306687,10,-617.9829789449163,189.2834728497858
1261,-713.8718203248611,325.4888833100956,10,-619.4011281876362,191.308361493389
1262,-688.1447121499652,177.00166402782955,10,-619.7147603645794,190.5358859514052
1263,-601.2013465727001,189.02149642562412,10,-619.545922334371,192.37732269870196
1264,-539.2690489226159,163.80508508483973,10,-617.7527656108023,192.13001898784248
1265,-638.4081753784767,72.97824388886204,10,-617.7799463565614,190.5041026383021
1266,-758.7819966488848,184.57370704202023,10,-620.6040238339098,190.33957650822396
1267,-687.6737317796427,219.54156781760148,10,-619.9088255927835,190.29264345618148
1268,-476.4509663974196,116.79493493976038,10,-617.7238252359531,187.41789269701988
1269,-587.3959391663603,141.62187567095833,10,-618.170720835929,186.6538524686812
1270,-503.8449475726605,180.66740895163332,10,-616.5396780583028,186.65701965265544
1271,-543.7843643969245,106.14009599538646,10,-613.1902922759791,184.7109853349736
1272,-734.8050960428761,183.52500444514595,10,-614.6568496809859,185.8674114071577
1273,-613.9825537721898,185.79048190205467,10,-615.3641740902711,184.03497137484854
1274,-565.0174317388546,170.53169420309808,10,-612.9603271282884,182.96549287487068
1275,-595.6043909019742,121.15485692055553,10,-613.2348354011967,183.45928166597656
1276,-592.9445424426822,227.40662139134432,10,-613.5207487334515,184.92278453253073
1277,-687.097364731393,241.04014670759946,10,-613.4212638227817,185.23964531304475
1278,-659.3120372720053,123.0272187265218,10,-616.6321586436654,185.97145064137268
1279,-626.0294680588142,210.65873387260126,10,-615.6465292668371,186.12508444094624
1280,-651.1481652339974,188.10022641180495,10,-616.2789906945562,186.6222884054241
1281,-600.6552830191193,190.64521086210056,10,-616.3472033078323,186.62585524308983
1282,-691.7162224852013,236.35433423401165,10,-619.8575837847729,188.29178879136208
1283,-600.3179794716327,230.9096921596023,10,-620.1891426134824,186.33881634331078
1284,-545.7159344792772,158.24564965669487,10,-615.8243203145125,185.5962510246741
1285,-678.8649196587926,213.09776842212955,10,-618.2060730333745,185.9457576166069
1286,-575.2736009165403,196.1770029370089,10,-618.1089530790609,185.75042621349323
1287,-628.8053138497582,137.78158006301112,10,-616.9461378421947,184.0079672256487
1288,-597.7122854871826,216.68268354745936,10,-617.3031199443229,184.51405932472417
1289,-594.4355024595711,217.60811145931638,10,-617.5440177734039,184.39104606752898
1290,-564.4566878300643,191.2366676644012,10,-615.6516405274675,185.56664166074628
1291,-576.9700576626601,230.41531101145114,10,-615.1259148600872,186.02445233057028
1292,-600.4700463812085,157.09901713735994,10,-616.9535270408028,186.59902031129175
1293,-602.2656700951633,125.54168006390493,10,-618.0270876429158,185.9380691891505
1294,-526.4762060725361,222.99551020796812,10,-615.945204339907,184.79521657667598
1295,-587.2903202516686,197.31504415378055,10,-615.8381897392305,185.47794422533926
1296,-587.7229150048549,176.23860468857757,10,-614.8751874050779,185.7626233114918
1297,-659.0869668775624,254.23188353399624,10,-616.0174265228502,186.686051810279
1298,-551.4781499568628,116.58148610572563,10,-614.1247281426934,184.53712660935759
1299,-665.700813323732,201.5887365259911,10,-617.6484511115669,186.8895257606629
1300,-632.2392169911047,127.15322839598689,10,-616.4051347353143,185.83615343251833
1301,-590.3477883870809,172.53179578404496,10,-615.8141721937592,185.22321943495368
1302,-621.0806958796024,147.11607155484023,10,-616.2205243174446,185.43738485831437
1303,-605.0292036059813,234.67009696443833,10,-615.8448589215429,185.4342589438225
1304,-685.8136140487464,205.94963633009317,10,-616.2042052391357,185.68508342517657
1305,-515.7503848738581,197.68035270724113,10,-613.2720373280562,186.01720806977406
1306,-584.3433548002986,168.71228991693826,10,-613.4385040273831,185.35658942398678
1307,-670.3088094588991,182.868453178832,10,-615.164563959913,183.80124790977436
1308,-583.8291425267305,151.27615102398138,10,-613.6518284247112,182.13149931742737
1309,-515.600436913906,148.3698483253963,10,-611.7129738174249,181.66262627629374
1310,-559.4927749818843,223.7398318755343,10,-609.2803679451356,183.19367356454316
1311,-594.6436896251923,213.47631672711807,10,-606.8958053311422,180.9534222328836
1312,-541.4067970281283,120.335139865644,10,-603.9610470287055,179.82009174963983
1313,-646.3954399614998,205.44366770376482,10,-604.8649288964814,180.14853517520262
1314,-604.6709353900185,230.58703471957503,10,-606.1729666258294,181.48417416789732
1315,-657.9129256646818,212.2262038222342,10,-606.5630616315535,184.26913336656477
1316,-583.1594172584321,237.2810215590949,10,-603.0506100437445,185.32327965690627
1317,-559.3853810065959,168.81201840753022,10,-600.4848430282835,184.30868866870486
1318,-596.3869673634266,184.8255014522421,10,-602.8835630476037,185.66929999895447
1319,-684.0720432991208,232.8226190932075,10,-604.817085130259,187.49331486739945
1320,-562.0835373071919,138.80935525760003,10,-605.9818569249496,186.6561537935188
1321,-601.1086390874519,163.38168840657985,10,-607.1283424187602,187.80098564174267
1322,-830.5256988471972,280.2576630518,10,-609.0427544748466,189.73563881387577
1323,-537.7140456684263,231.63233016594634,10,-607.5173843127712,190.6524757791536
1324,-594.7701777509244,290.39039453348437,10,-608.1124392330127,193.04964978576135
1325,-622.9574485579105,166.99868649621288,10,-608.6595003861314,193.96652637727445
1326,-650.6473760254173,224.89198302401144,10,-609.813557057786,193.91623360992784
1327,-559.8030461685375,155.4276725962186,10,-607.267670686529,192.20398412770024
1328,-681.3006262361807,165.1677025399272,10,-607.7074424658125,193.04679380396837
1329,-565.6123440263013,136.47718277489358,10,-606.4990999851623,191.5631627820142
1330,-582.1721416759366,202.91528209771462,10,-605.119579514001,191.85946389573238
1331,-705.4803918734657,214.91841990619739,10,-607.2160816910878,192.3449280766143
1332,-561.2859595181226,133.25990571439107,10,-604.6074764317462,190.28303950622185
1333,-573.2180495162982,229.33063244335747,10,-604.0654778326395,190.251458311897
1334,-562.3036365303229,219.13992189630287,10,-604.3972318736605,191.4693437566891
1335,-587.8727932017009,210.39214524843413,10,-602.5773893445186,191.41523129321521
1336,-655.6772990216966,234.35459662043806,10,-604.1854633066217,192.17878316688382
1337,-511.7480251826074,167.8602219150282,10,-601.8443175332789,192.78035600392417
1338,-599.9191003675012,189.17491406330493,10,-601.8884538308852,192.23020061424108
1339,-599.7354163729149,123.69497788054721,10,-601.994452109152,190.35193794266567
1340,-450.3637359208741,103.08092966521671,10,-599.7125930709682,188.58882318268198
1341,-654.7528537660118,139.40839878182683,10,-601.2682489930353,186.7686849380895
1342,-743.9097211121805,243.54295914577642,10,-604.1370424876546,188.4975637782578
1343,-624.8685416384458,191.45411866611525,10,-604.5890999185203,189.81581255030204
1344,-652.9662277652209,235.30356803749763,10,-607.1189003523741,190.06197370689264
1345,-597.7919573591001,170.34593378580533,10,-607.3289330945228,189.52259149953312
1346,-625.7293779764261,216.71964310906304,10,-608.0890623539541,190.33221226794282
1347,-580.3380199671778,185.42940037984133,10,-606.5140834157465,188.9561626048597
1348,-675.7638922162034,218.88754968695326,10,-608.9997982609333,191.00228387648428
1349,-603.0724173384872,146.28098249383123,10,-607.7472303412284,189.89612879584107
1350,-696.9534949549644,260.36358844160236,10,-609.0415159005056,192.5603359967534
1351,-526.7183760305251,200.7497208128625,10,-607.7689276533745,193.12469449732973
1352,-667.3549498838304,211.12833200287267,10,-608.6944127334589,194.40493970629038
1353,-585.3758869632613,224.55500817269564,10,-608.3013464006046,194.20263793045552
1354,-620.0792840461526,279.2735834771429,10,-606.9866598005527,195.66911687339652
1355,-592.7462906919318,175.48206511915157,10,-608.5265779169142,195.22515112163478
1356,-625.6208015123427,250.34235946137426,10,-609.3521268511549,196.85775251252352
1357,-638.9458103350887,117.49576694445584,10,-608.7248668686788,195.55029878783597
1358,-674.7201295107282,130.12954573442136,10,-610.5426866083587,195.12736668204482
1359,-674.3265221267391,196.40855154417525,10,-613.7172083126155,196.08814074642035
1360,-524.6509331347464,148.10070596878217,10,-613.0203714756727,194.57535822828532
1361,-520.9304715270426,139.15507258741926,10,-611.5461071137097,193.0889333454913
1362,-592.8139040619976,202.68717886513747,10,-612.574249254387,194.7359741254812
1363,-641.4065822872001,124.0083357341104,10,-612.4744721009012,193.1072674860881
1364,-623.6081954631209,108.67137462588208,10,-612.8532173023632,190.66895428421424
1365,-571.3696416317683,189.18173241667515,10,-611.1223516217049,190.20806485610305
1366,-578.3184287998904,220.4445498568857,10,-611.0255318525341,189.87133542205885
1367,-568.6445179506577,114.05553592647183,10,-611.2107145914154,188.7762057724377
1368,-581.0789482640888,207.2014045836447,10,-610.9045542094286,189.22372383506575
1369,-561.1884734895187,163.91792599077036,10,-608.4468828132365,187.84562997301703
1370,-641.7355094892579,196.43703395051003,10,-610.039922256878,188.99818354687523
1371,-558.8013563695597,135.9232421614267,10,-609.1937766025202,188.44901462197217
1372,-580.3914133590516,211.36677684678156,10,-604.1910908927573,187.07119689787177
1373,-697.1950718386105,211.10977156733742,10,-607.3807114161609,186.66074572589957
1374,-531.7667762563864,184.32215070028406,10,-606.1206433862702,184.53938084923556
1375,-611.6019787380989,183.14553246496547,10,-605.8935339898741,184.86231776861067
1376,-596.5362896376557,226.26498302430792,10,-604.8113122621187,184.8897777686166
1377,-615.1841949992083,192.83110083330985,10,-605.918935238732,185.6378463333584
1378,-557.7152110229194,148.2567485638976,10,-603.4472269344668,185.2996272538378
1379,-557.2537143878806,179.3805914774302,10,-603.2800543416985,186.1576954278885
1380,-611.4934612668079,166.5505647308368,10,-603.8664807335158,185.43040108055095
1381,-588.7738513606296,251.63116148439386,10,-601.5323499232593,186.1646559121149
1382,-591.6269858649528,122.36765491087547,10,-602.1391704501959,185.94681089604458
1383,-818.7703561947378,223.47123754050662,10,-607.0502165837646,185.82962299798757
1384,-618.593187405179,190.17479877401564,10,-608.1760076012616,185.25032053554185
1385,-598.9911731682503,214.54422219834427,10,-608.3983752005927,185.3333620745401
1386,-550.9356484789421,142.4338229404775,10,-606.3035421897375,183.4949466009408
1387,-618.2571612964239,211.5091119990201,10,-608.433724912014,184.36792440262067
1388,-539.3114056788294,152.98802011139196,10,-607.2215710182404,183.64418652358236
1389,-631.7729858686581,273.9313211527209,10,-607.8623224081553,186.64891338902584
1390,-577.3027963845864,167.5791627757783,10,-610.4011036174295,187.9388780512371
1391,-579.6283482647286,238.8852159576724,10,-608.8986135074038,189.92841439475404
1392,-488.20320416508804,177.80686785912928,10,-603.784483168462,188.61369256902108
1393,-587.58027229529,182.01296704727525,10,-603.0387177815988,188.42486953664428
1394,-567.7322010905167,131.2159101912614,10,-601.3340372481048,186.34311637971962
1395,-617.2158728199782,194.93961958413993,10,-601.7225155573224,186.8349900956863
1396,-660.8702386732659,163.89553112477336,10,-602.4253327712591,185.77850785600052
1397,-501.04946460163893,139.17938821171592,10,-600.8395616639485,184.853507612638
1398,-655.5061672109737,250.47601215517992,10,-600.4344071638438,185.48527686200254
1399,-650.4129379233673,105.72543741181268,10,-601.3812175755414,184.6741659603622
1400,-513.5236519221983,86.52282655908424,10,-597.712620714886,181.19735072271178
1401,-644.4075264345271,182.36425272949646,10,-600.066403722966,180.82964136104445
1402,-584.984044558644,142.7624158016645,10,-598.4189856164624,179.4623230370203
1403,-578.3564434626248,169.31301104280496,10,-598.2785967464496,178.35748309442246
1404,-527.2243722703693,229.55622440931347,10,-596.4214985109339,177.36313591306586
1405,-612.0941681570552,161.46578766976327,10,-596.8084560602364,177.0828103640781
1406,-659.8044091408325,221.22421862572264,10,-597.4921282128062,176.50044754736507
1407,-473.5987607687481,136.74219709562178,10,-594.1851872214794,176.8853761503884
1408,-599.4668624684558,158.5002149651385,10,-592.6801218806339,177.45278953500278
1409,-611.0287864264089,206.8643286337349,10,-591.4141671666274,177.66190507679394
1410,-591.1522649315178,218.10281602425658,10,-592.7441938025628,179.0619472779034
1411,-594.8386956286881,147.70905987382483,10,-594.2223582845958,179.23302702363154
1412,-555.7287722918479,189.17866248857928,10,-593.4806556491927,178.96285669610035
1413,-590.6818833572064,159.13776031917928,10,-592.4661616705929,179.66544518780174
1414,-665.6573943218775,172.35170061487062,10,-593.307145647768,180.93905170758148
1415,-538.1085840000248,188.86689605517705,10,-592.6419244951333,180.93275498035152
1416,-655.4594047156586,174.0302369180578,10,-594.1847440134486,180.00446872157497
1417,-652.2562195927896,226.29359791645123,10,-595.8569780462911,182.2492299613745
1418,-743.3146299307939,196.7215758289801,10,-599.1016916796253,182.03963338628125
1419,-593.4359661958067,150.33140268041598,10,-599.7466415337511,181.76790292007416
1420,-619.0664253578432,86.52248104567161,10,-599.2932598511228,179.5696118619774
1421,-623.0149184112878,211.02155456183218,10,-600.5775310919573,181.07157810998552
1422,-672.9215988304396,197.76937948188086,10,-602.4281348013851,180.7996301626875
1423,-679.497029255909,223.49077250389144,10,-602.0741739497312,181.0472501814186
1424,-623.6430799251985,228.8297927000496,10,-603.9117000231073,181.93740302141393
1425,-639.1931307644123,225.22523721580268,10,-604.4635230636336,182.77899711643062
1426,-611.4650640948087,179.13236743332126,10,-604.7620985527766,181.83634480461092
1427,-695.8802654711429,215.686969117041,10,-606.3760199622153,182.29346217028558
1428,-614.2820396373878,200.99716361662828,10,-607.5073565345047,183.3482704713402
1429,-614.3815070281012,169.1450464539741,10,-608.649912387309,183.14355957087105
1430,-698.6255684612775,132.9583873478574,10,-610.3925545311984,182.47171602321146
1431,-454.88390950357655,104.70701589439892,10,-607.7147556940573,179.53323311141153
1432,-617.3665789972928,182.00452941547144,10,-608.229547556704,180.72597060150346
1433,-560.526006889546,157.69393356651776,10,-603.0646605706003,179.41042452202367
1434,-495.2120928085511,157.0974447119834,10,-600.5970386786678,178.74887744078305
1435,-508.8562803230802,173.48337066759026,10,-598.7943408217644,177.927660410168
1436,-598.9550622702866,175.3639001011102,10,-599.7547290975913,178.58626195338064
1437,-620.6294902871853,99.51367673261106,10,-599.8021756774065,176.3463532480525
1438,-519.3812846374951,152.3373761738162,10,-599.4035732565798,176.33334036930097
1439,-674.8029483274184,223.85551888120202,10,-600.264172505755,175.33182432387056
1440,-588.8005195301206,152.0400105838689,10,-600.4941269686657,175.02104128003236
1441,-635.4540819786461,232.38013451447915,10,-601.6106416429441,174.8909396511685
1442,-641.3290120234017,189.2479433920808,10,-604.6731578001104,175.11976116182757
1443,-514.8085846993345,189.305807906638,10,-603.2177240481913,175.2656179790148
1444,-566.8184512690102,146.3141982959506,10,-603.199449051761,175.56758374110856
1445,-683.1938467735359,230.12798738242708,10,-604.5190085308321,176.27135109707433
1446,-696.4761038407847,220.28040774217592,10,-605.2311258341826,177.3990486294224
1447,-613.7778859167524,205.13444307445627,10,-607.4856942604848,178.71814972667718
1448,-642.3599963495598,178.66987619833296,10,-607.2227708432565,177.2820270075402
1449,-610.557533987708,159.63107954793708,10,-606.4256627645433,178.36013985026273
1450,-707.0679228014002,156.0568153639848,10,-610.2965481821275,179.7508196263607
1451,-609.4950002090945,187.09191287208466,10,-609.5982976576188,179.84537282921255
1452,-570.002913107722,180.22541825660804,10,-609.2986750286003,180.59463287831142
1453,-682.7819342938689,285.40244127209854,10,-611.3871848452252,182.9164214828973
1454,-557.5558562938886,138.73267771824345,10,-611.9938145256956,181.09995054907588
1455,-478.41467983653865,163.58762611637962,10,-609.3202247592852,181.1423873180082
1456,-454.23778338566234,133.13501784898438,10,-605.2088922441818,179.38060330247342
1457,-647.6859198089536,191.30066530008438,10,-608.690635424986,180.47177266656269
1458,-533.8900581123817,196.75026207785066,10,-607.3790993378644,181.23677360881692
1459,-695.4634390343413,163.5142476912125,10,-609.0677923900231,180.36977198996647
1460,-623.0743813246812,195.41217119997188,10,-609.7062347178864,179.91595909348078
1461,-603.7060294187011,217.34648725762133,10,-609.8835813936867,181.3087076411567
1462,-547.2686341120237,184.91237268795004,10,-609.7143786300901,181.2233818451441
