stage,source_path,profile,condition,seed,endpoint,loss,actor_loss,value_loss,entropy,update,episodes_trained,rollout_steps,rollout_mean_reward,approximate_kl,clip_fraction,gradient_norm,rollout_completed,rollout_failed,rollout_peak_active_tasks,raw_episode_reward_mean,raw_reward_mean,normalized_reward_mean,normalized_reward_std,return_normalizer_variance
18,results/stage18_clean_ablation/smoke/burst/no_eta_cost_only.history.json,BURST,burst,,last,0.03644669641341482,-0.012711716549737113,0.12074863165616989,1.1215902354036058,5,10,101,-201.50151598956268,-0.00033530166755164307,0.0,1.0463685393333435,39,1,3,-201.50151598956268,-3.990128517150879,-0.06673046946525574,0.13446420431137085,3575.4061866589805
18,results/stage18_clean_ablation/smoke/burst/no_explicit_handover_risk.history.json,BURST,burst,,first,0.2099005196775709,0.0004434106605393546,0.4396024154765265,1.0344101233141763,1,2,108,-191.77436898456767,0.002122413317140724,0.0,1.1926752850413322,38,2,4,-191.77436898456767,-3.5513768196105957,-0.06140177324414253,0.1290445327758789,3345.2751856805376
18,results/stage18_clean_ablation/smoke/burst/no_explicit_handover_risk.history.json,BURST,burst,,last,0.05877836926707199,-0.0010487634156431472,0.14182014231170928,1.1082939164979118,5,10,103,-192.1224774224916,0.0008774163600589548,0.0,0.753980071416923,38,2,3,-192.1224774224916,-3.7305335998535156,-0.06236095726490021,0.13012105226516724,3578.6268689909784
18,results/stage18_clean_ablation/smoke/burst/no_explicit_queue_resource.history.json,BURST,burst,,first,0.19340500335342117,0.008437746337481908,0.39380977409226553,1.193763324192592,1,2,107,-217.21534645961103,-0.002486518567561039,0.004464285714285714,1.1788095299686705,38,2,3,-217.21534645961103,-4.060100078582764,-0.06476566195487976,0.13038305938243866,3929.9203513809825
18,results/stage18_clean_ablation/smoke/burst/no_explicit_queue_resource.history.json,BURST,burst,,last,0.029725536571017334,-0.0005904872502599444,0.08062671204762799,0.9997330904006958,5,10,112,-191.91169376278154,-0.00028770629848752705,0.0,0.6707711943558284,39,1,4,-191.91169376278154,-3.4269943237304688,-0.05467098206281662,0.11467873305082321,3929.2811212551715
18,results/stage18_clean_ablation/smoke/burst/no_history_only.history.json,BURST,burst,,first,0.23006562356437957,0.019662081130913327,0.4407771038157599,0.9985005663973945,1,2,103,-184.3732198865049,-0.0006977179520098227,0.0,1.1746432270322527,36,4,4,-184.3732198865049,-3.580061435699463,-0.06504859030246735,0.1312686651945114,3029.043319471149
18,results/stage18_clean_ablation/smoke/burst/no_history_only.history.json,BURST,burst,,last,0.05218661802687815,-0.008810551837086678,0.14322271916483129,1.0614189888749803,5,10,102,-173.16817441815795,-0.001040994500466955,0.0,0.7387247213295528,40,0,4,-173.16817441815795,-3.395453929901123,-0.05876694619655609,0.11414036154747009,3338.3317928443475
18,results/stage18_clean_ablation/smoke/burst/no_position_only.history.json,BURST,burst,,first,0.18214045820890792,7.006685648645674e-05,0.3857647787247385,1.0811990627220698,1,2,109,-189.98429105323865,-0.00035234180644952824,0.0,0.9734942008342061,37,3,3,-189.98429105323865,-3.485950231552124,-0.05827504023909569,0.12243380397558212,3578.3046397822627
18,results/stage18_clean_ablation/smoke/burst/no_position_only.history.json,BURST,burst,,last,0.12010670227131673,-0.003846994468144008,0.26906484950866016,1.05787250825337,5,10,109,-253.58043090850714,-0.0017966483885954534,0.0,1.1340041501181466,39,1,4,-253.58043090850714,-4.652851581573486,-0.06983336806297302,0.14502733945846558,4439.27851941132
18,results/stage18_clean_ablation/smoke/dense/no_eta_cost_only.history.json,DENSE,dense,,first,0.11553657101467252,-0.08914487715810537,0.43127133790403605,1.0954217985272408,1,2,115,-102.2708605589461,-0.00016468924877699465,0.0,1.2679989524185658,40,0,3,-102.2708605589461,-1.7786235809326172,-0.06866412609815598,0.1290673017501831,670.978012109124
18,results/stage18_clean_ablation/smoke/dense/no_eta_cost_only.history.json,DENSE,dense,,last,0.14050595927983522,0.05941097461618483,0.1862465549056651,1.2028292994946241,5,10,113,-87.48167718092981,-0.00024234876036643982,0.0,0.8154829181730747,37,3,3,-87.48167718092981,-1.548348307609558,-0.05747814476490021,0.10947777330875397,725.6577291210584
18,results/stage18_clean_ablation/smoke/dense/no_explicit_handover_risk.history.json,DENSE,dense,,first,-0.034266602247953415,-0.23988113179802895,0.4364311806857586,1.2601063288748264,1,2,113,-126.28479113004325,-0.0006990013644099236,0.0,1.4017246793955564,37,3,3,-126.28479113004325,-2.2351291179656982,-0.06995751708745956,0.09319944679737091,1020.7901753733006
18,results/stage18_clean_ablation/smoke/dense/no_explicit_handover_risk.history.json,DENSE,dense,,last,0.08901070489082485,-0.03995052259415388,0.2747452585026622,0.8411401007324457,5,10,117,-77.65308250030544,4.362533945823088e-05,0.0,0.764646103605628,39,1,3,-77.65308250030544,-1.32740318775177,-0.0471065416932106,0.08332318067550659,794.0413632901477
18,results/stage18_clean_ablation/smoke/dense/no_explicit_queue_resource.history.json,DENSE,dense,,first,0.21298746019601822,0.002606589879308428,0.43922624577369007,0.9232250154018402,1,2,110,-90.12662940416595,-0.0009597748908812978,0.0,1.252481111990554,37,3,3,-90.12662940416595,-1.638666033744812,-0.06658513844013214,0.12399609386920929,605.6563824052444
18,results/stage18_clean_ablation/smoke/dense/no_explicit_queue_resource.history.json,DENSE,dense,,last,0.2099146470427513,0.014291181461885571,0.40851431668852456,0.863369632512331,5,10,113,-88.04447608849443,0.00020554871298372746,0.0,1.093733562156558,39,1,3,-88.04447608849443,-1.5583093166351318,-0.061109427362680435,0.10932034254074097,650.2658391936742
18,results/stage18_clean_ablation/smoke/dense/no_history_only.history.json,DENSE,dense,,first,0.2297353638568893,0.010907256044447422,0.45454311557114124,0.8443451076745987,1,2,115,-87.41766442206836,0.0016297027468681335,0.0,1.338725985493511,39,1,3,-87.41766442206836,-1.520307183265686,-0.07210705429315567,0.13752086460590363,444.5361872561695
18,results/stage18_clean_ablation/smoke/dense/no_history_only.history.json,DENSE,dense,,last,0.19708262337371707,0.022197015583515167,0.36838526651263237,0.9307023249566555,5,10,114,-59.924219583453024,-0.0005148658528923988,0.0,1.0608858671039343,39,1,3,-59.924219583453024,-1.0513020753860474,-0.04509826749563217,0.09836898744106293,543.4195343647327
18,results/stage18_clean_ablation/smoke/dense/no_position_only.history.json,DENSE,dense,,first,0.2148250404279679,0.0007953175809234381,0.446408583316952,0.9174568448215723,1,2,116,-72.22338993103753,-0.00028969114646315575,0.0,1.3193725068122149,39,1,3,-72.22338993103753,-1.245230793952942,-0.06321776658296585,0.13817860186100006,387.99081138940227
18,results/stage18_clean_ablation/smoke/dense/no_position_only.history.json,DENSE,dense,,last,0.3705836558365263,0.108941201120615,0.5400517461821437,0.8383419122546911,5,10,113,-71.89958969757095,-0.0003264776896685362,0.0,1.5150681305676699,40,0,3,-71.89958969757095,-1.2725591659545898,-0.05104388669133186,0.10029561817646027,621.5390420880858
18,results/stage18_clean_ablation/smoke/no_eta_cost_only.history.json,,no_eta_cost_only,,first,0.20875479630194604,-0.007709720870479941,0.45077023934572935,0.8920595161616802,1,2,117,-4.107908256955242,-0.0006425710453186184,0.0,0.44500297121703625,39,1,2,-4.107908256955242,-0.07022064924240112,-0.01563984900712967,0.3261258900165558,20.158795481264452
18,results/stage18_clean_ablation/smoke/no_eta_cost_only.history.json,,no_eta_cost_only,,last,0.16721813945332542,0.003922844538465142,0.34376715822145343,0.8588281068950891,5,10,116,2.8969491575750954,0.00020319176837801933,0.0,0.38346853014081717,38,2,2,2.8969491575750954,0.04994741827249527,0.010068467818200588,0.28925836086273193,24.609290144132498
18,results/stage18_clean_ablation/smoke/no_explicit_handover_risk.history.json,,no_explicit_handover_risk,,first,0.37012131372466683,-0.005672866478562355,0.7705561500042677,0.9483902137726545,1,2,117,-7.770533386471545,-0.0011355806171202687,0.0,0.7521703289821744,37,3,2,-7.770533386471545,-0.13282965123653412,-0.032695405185222626,0.39692941308021545,16.505028133725464
18,results/stage18_clean_ablation/smoke/no_explicit_handover_risk.history.json,,no_explicit_handover_risk,,last,0.1619236565893516,0.028837522491812706,0.28647588938474655,1.0151809696108103,5,10,118,-2.617631012742335,0.0007103097159415483,0.0,0.37759069725871086,36,4,2,-2.617631012742335,-0.04436662793159485,-0.009673728607594967,0.2816961705684662,21.034144791570395
18,results/stage18_clean_ablation/smoke/no_explicit_queue_resource.history.json,,no_explicit_queue_resource,,first,0.25475165247917175,-0.05078442208468914,0.6287754490040243,0.8851647917181253,1,2,116,-5.678326385539016,-0.0013720726128667593,0.0,0.5163197587244213,37,3,3,-5.678326385539016,-0.09790216386318207,-0.021455133333802223,0.3343190550804138,20.821985985055328
18,results/stage18_clean_ablation/smoke/no_explicit_queue_resource.history.json,,no_explicit_queue_resource,,last,0.2676471047452651,0.0127276296261698,0.5276297181844711,0.8895381819456816,5,10,118,-3.5606092409860755,0.0007499379571527243,0.0,0.46882523223757744,37,3,3,-3.5606092409860755,-0.06034933030605316,-0.016662785783410072,0.39494118094444275,13.11745489896153
18,results/stage18_clean_ablation/smoke/no_history_only.history.json,,no_history_only,,first,0.19797454169020057,0.08109903149306774,0.25308009842410684,0.9664543401449919,1,2,117,-17.13154563858003,0.0026343618010287173,0.0,0.44275526283308864,40,0,2,-17.13154563858003,-0.2928469479084015,-0.02346385456621647,0.1251397430896759,155.76960349673297
18,results/stage18_clean_ablation/smoke/no_history_only.history.json,,no_history_only,,last,0.10069674046826549,-0.04582030768506229,0.31015404080972075,0.8559968136250973,5,10,117,-3.048226841156212,-0.001560768869239837,0.0,0.2516086050309241,38,2,2,-3.048226841156212,-0.052106451243162155,-0.007126828655600548,0.2043185830116272,53.45523527724245
18,results/stage18_clean_ablation/smoke/no_position_only.history.json,,no_position_only,,first,0.3343209974700585,0.04780072811990976,0.5939319469034672,1.044569892808795,1,2,117,-5.624340819258937,0.0007439019282173831,0.0,0.5788394715636969,39,1,2,-5.624340819258937,-0.09614257514476776,-0.027286233380436897,0.4140491187572479,12.414936845379614
18,results/stage18_clean_ablation/smoke/no_position_only.history.json,,no_position_only,,last,0.17758010351099074,0.003467821516096592,0.3666723258793354,0.9223879985511303,5,10,118,-9.056099163285994,0.00015130468091228977,0.0,0.3284800141118467,38,2,3,-9.056099163285994,-0.1534932255744934,-0.02128804475069046,0.20802545547485352,51.98841748286459
18,results/stage18_dense/full_context_v2/seed_01/stage18_ppo.history.json,DENSE,seed_01,1,first,0.13089114923163184,-0.007267040067485401,0.2795260229281017,0.16048208411250794,1,4,224,-63.56717707149995,0.16221070662140846,0.06584821428571429,1.714739730315549,77,3,3,-63.56717707149995,-1.1351282596588135,-0.054576873779296875,0.11531171202659607,432.5860069668495
18,results/stage18_dense/full_context_v2/seed_01/stage18_ppo.history.json,DENSE,seed_01,1,last,0.09758123912615702,0.030998171481769532,0.13700095482636243,0.19174119471163253,2000,8000,228,-14.74695359165217,0.003861038014292717,0.0234375,1.8307175263762474,79,1,3,-14.74695359165217,-0.25871849060058594,-0.03004947304725647,0.17788489162921906,74.12782097444882
18,results/stage18_dense/full_context_v2/seed_01/warm_start.history.json,DENSE,seed_01,1,first,2.4354385566711425,2.4354385566711425,0.34359787210822107,2.6606266593933103,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_01/warm_start.history.json,DENSE,seed_01,1,last,0.31571820616722107,0.31571820616722107,0.38162568747997283,0.4486147737503052,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_02/stage18_ppo.history.json,DENSE,seed_02,2,first,0.20194328138937376,0.0035817657730409075,0.39994216337800026,0.1609563864102321,1,4,224,-54.6563866858329,0.05069063104955213,0.07254464285714286,2.065469698182174,78,2,3,-54.6563866858329,-0.9760069251060486,-0.047785792499780655,0.13357581198215485,417.16529651652985
18,results/stage18_dense/full_context_v2/seed_02/stage18_ppo.history.json,DENSE,seed_02,2,last,0.038949375123982985,-0.007490552429641996,0.09897676442882844,0.30484549914087566,2000,8000,223,-10.764725809998504,0.006556382980696591,0.04709101361887796,1.3485289535352163,76,4,3,-10.764725809998504,-0.19308926165103912,-0.02482830360531807,0.2060525119304657,60.481449538787565
18,results/stage18_dense/full_context_v2/seed_02/warm_start.history.json,DENSE,seed_02,2,first,2.4430617332458495,2.4430617332458495,0.47590099334716796,2.668582582473755,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_02/warm_start.history.json,DENSE,seed_02,2,last,0.21324887216091157,0.21324887216091157,0.3670180356502533,0.3226346457004547,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_03/stage18_ppo.history.json,DENSE,seed_03,3,first,0.13165057444712147,-0.025451060384511948,0.3170105707831681,0.14036529158875055,1,4,232,-43.481821437902674,0.028881942620500922,0.0654296875,1.3046763576567173,75,5,3,-43.481821437902674,-0.749686598777771,-0.04560663923621178,0.12603677809238434,270.2112403478893
18,results/stage18_dense/full_context_v2/seed_03/stage18_ppo.history.json,DENSE,seed_03,3,last,0.004452959048649063,-0.030525416019372642,0.07378420245368034,0.19137268107481095,2000,8000,226,-12.422889020232718,0.01481638426776044,0.0478515625,1.514957617269829,78,2,3,-12.422889020232718,-0.21987415850162506,-0.022591277956962585,0.14716631174087524,94.72544722808225
18,results/stage18_dense/full_context_v2/seed_03/warm_start.history.json,DENSE,seed_03,3,first,2.3608429622650147,2.3608429622650147,0.3035407316684723,2.6200324630737306,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_03/warm_start.history.json,DENSE,seed_03,3,last,0.16902700304985047,0.16902700304985047,0.29461783230304717,0.2991162633895874,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,DENSE,seed_04,4,first,0.2245482515427284,-0.0024951572995632887,0.4559166462113353,0.09149108192657164,1,4,225,-28.59460218190221,0.22128611645894125,0.06640625,1.4392141993157566,78,2,4,-28.59460218190221,-0.5083484649658203,-0.04015447944402695,0.16904830932617188,160.27108633021777
18,results/stage18_dense/full_context_v2/seed_04/stage18_ppo.history.json,DENSE,seed_04,4,last,0.06061933362590415,-0.00294989107974938,0.13164190735135758,0.22517276235989162,2000,8000,224,-13.586634484549364,0.00207954814790615,0.026785714285714284,1.05936534596341,77,3,3,-13.586634484549364,-0.24261845648288727,-0.03051828406751156,0.18387380242347717,63.201510370890745
18,results/stage18_dense/full_context_v2/seed_04/warm_start.history.json,DENSE,seed_04,4,first,2.415695810317993,2.415695810317993,0.38437205493450166,2.6449812602996827,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_04/warm_start.history.json,DENSE,seed_04,4,last,0.2648085153102875,0.2648085153102875,0.3506628313660622,0.35636828005313875,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,DENSE,seed_05,5,first,0.20094292893190868,0.0390703312586993,0.3282912843860686,0.227304749423638,1,4,229,-37.231081943219635,0.09131609811447561,0.10957031277939677,1.3897785497829318,75,5,4,-37.231081943219635,-0.6503246426582336,-0.04323367029428482,0.1371651142835617,226.26436510091594
18,results/stage18_dense/full_context_v2/seed_05/stage18_ppo.history.json,DENSE,seed_05,5,last,0.05697698585156884,-0.010470787329333169,0.14071171597710677,0.2908086944371462,2000,8000,223,-21.653483660197963,0.011075636139139533,0.05630760320595333,1.06933509771313,75,5,3,-21.653483660197963,-0.3884032964706421,-0.04783349111676216,0.2038840353488922,65.9328116470093
18,results/stage18_dense/full_context_v2/seed_05/warm_start.history.json,DENSE,seed_05,5,first,2.3788251209259035,2.3788251209259035,0.39864533543586733,2.6366913318634033,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_05/warm_start.history.json,DENSE,seed_05,5,last,0.2228795385360718,0.2228795385360718,0.3686633825302124,0.31402320981025694,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,DENSE,seed_06,6,first,0.1371220015862491,-0.02943588382913731,0.33628637506626546,0.15853042304276954,1,4,227,-26.943683391314412,0.010623844865335741,0.055338541977107525,2.330195389688015,76,4,3,-26.943683391314412,-0.47477856278419495,-0.032312896102666855,0.13397733867168427,215.88895429896428
18,results/stage18_dense/full_context_v2/seed_06/stage18_ppo.history.json,DENSE,seed_06,6,last,0.13015468406956643,-0.01219725637929514,0.28810192027594894,0.16990186669865037,2000,8000,226,-23.447906175421817,0.010826191864907742,0.0517578125,1.9422524515539408,78,2,3,-23.447906175421817,-0.41500720381736755,-0.05233031138777733,0.2275415062904358,62.89333312042005
18,results/stage18_dense/full_context_v2/seed_06/warm_start.history.json,DENSE,seed_06,6,first,2.3664097595214844,2.3664097595214844,0.5149609112739563,2.593103427886963,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_06/warm_start.history.json,DENSE,seed_06,6,last,0.18820334792137147,0.18820334792137147,0.6662013483047485,0.34935727119445803,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_07/stage18_ppo.history.json,DENSE,seed_07,7,first,0.13823118444997817,-0.026089717517606914,0.33111829799599946,0.12382468171153513,1,4,229,-40.75662284042811,0.02379654350806959,0.029687500093132257,1.5645110700279474,74,6,3,-40.75662284042811,-0.7119061350822449,-0.051316507160663605,0.16036175191402435,192.45594703529227
18,results/stage18_dense/full_context_v2/seed_07/stage18_ppo.history.json,DENSE,seed_07,7,last,0.34826484902961446,-0.0052334079851529425,0.7110668410147939,0.2035160426582609,2000,8000,222,-27.84563004177746,0.023902778031437526,0.04717261929597173,2.679028353520802,77,3,3,-27.84563004177746,-0.501723051071167,-0.0636753961443901,0.2524312734603882,62.08471473207663
18,results/stage18_dense/full_context_v2/seed_07/warm_start.history.json,DENSE,seed_07,7,first,2.404885187149048,2.404885187149048,0.4710210441052914,2.6467581176757813,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_07/warm_start.history.json,DENSE,seed_07,7,last,0.20210233747959136,0.20210233747959136,0.40184378914535046,0.3253876721858978,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_08/stage18_ppo.history.json,DENSE,seed_08,8,first,0.1860130094573833,-0.0163360801525414,0.40859857806935906,0.19502062676474452,1,4,225,-45.954480070610884,0.04449998543714173,0.0810546875,2.371774949133396,79,1,3,-45.954480070610884,-0.816968560218811,-0.0523395799100399,0.16131842136383057,243.64096129406522
18,results/stage18_dense/full_context_v2/seed_08/stage18_ppo.history.json,DENSE,seed_08,8,last,0.026674170541809872,-0.03988697880413383,0.13966730883112177,0.32725059520453215,2000,8000,227,-21.716985136328855,0.02085255633573979,0.08105468843132257,1.3066962007433176,78,2,3,-21.716985136328855,-0.38267815113067627,-0.048165176063776016,0.21092402935028076,63.12495289646818
18,results/stage18_dense/full_context_v2/seed_08/warm_start.history.json,DENSE,seed_08,8,first,2.400131359100342,2.400131359100342,0.4257489061355591,2.6098682403564455,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_08/warm_start.history.json,DENSE,seed_08,8,last,0.16260600268840789,0.16260600268840789,0.47741134524345397,0.2904920732975006,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_09/stage18_ppo.history.json,DENSE,seed_09,9,first,0.16762954355882748,-0.003721826044576509,0.3453476732330663,0.13224605291283556,1,4,224,-36.02179287025898,0.039489940008414645,0.03794642857142857,1.4561036261064666,77,3,3,-36.02179287025898,-0.6432462930679321,-0.05403316020965576,0.17070408165454865,141.72089385205766
18,results/stage18_dense/full_context_v2/seed_09/stage18_ppo.history.json,DENSE,seed_09,9,last,0.05868582788389176,-0.035925398784456775,0.19264721893705428,0.17123852615623036,2000,8000,226,-10.846670268853991,0.005735928541980684,0.03125,1.4150195764377713,78,2,3,-10.846670268853991,-0.19197645783424377,-0.023454004898667336,0.1904076337814331,66.99800663366696
18,results/stage18_dense/full_context_v2/seed_09/warm_start.history.json,DENSE,seed_09,9,first,2.3335253524780275,2.3335253524780275,0.2176670302450657,2.6008606147766113,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_09/warm_start.history.json,DENSE,seed_09,9,last,0.20017668545246126,0.20017668545246126,0.22515270605683327,0.3392111599445343,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_10/stage18_ppo.history.json,DENSE,seed_10,10,first,0.1356621395264353,-0.004029496523019459,0.2815781241016729,0.1097424988235746,1,4,223,-30.50876325021947,0.03219297597076677,0.04147465420620782,1.3522039359169347,75,5,3,-30.50876325021947,-0.5472424030303955,-0.049665872007608414,0.16765518486499786,121.40688266173059
18,results/stage18_dense/full_context_v2/seed_10/stage18_ppo.history.json,DENSE,seed_10,10,last,0.15781851642532274,-0.006332451477646828,0.33353464119136333,0.26163542264839634,2000,8000,226,-19.972562366571907,-0.024836107506416738,0.0478515625,1.914766306988895,80,0,3,-19.972562366571907,-0.35349664092063904,-0.04424059018492699,0.2162092924118042,63.845297182147604
18,results/stage18_dense/full_context_v2/seed_10/warm_start.history.json,DENSE,seed_10,10,first,2.300847282409668,2.300847282409668,0.5106714570522308,2.5407750320434572,,,,,,,,,,,,,,,
18,results/stage18_dense/full_context_v2/seed_10/warm_start.history.json,DENSE,seed_10,10,last,0.21991556286811828,0.21991556286811828,0.4815651273727417,0.3472049474716187,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_01/stage18_ppo.history.json,DENSE,seed_01,1,first,0.14828770617896225,0.022771607560571283,0.26696940779220313,0.796860278584063,1,4,226,-176.085192291554,0.08669470011955127,0.1240234375,1.1827441370114684,77,3,3,-176.085192291554,-3.1165521144866943,-0.06131650134921074,0.11181841790676117,2583.4141199845926
18,results/stage18_dense/no_eta_cost_only/seed_01/stage18_ppo.history.json,DENSE,seed_01,1,last,0.05199084055493586,0.0023009254946373403,0.10517347976565361,0.28968242136761546,2000,8000,229,-36.94977705203,0.01873673995214631,0.07675781287252903,0.9618489127606153,79,1,3,-36.94977705203,-0.64541095495224,-0.04378999397158623,0.14656972885131836,217.23159937495498
18,results/stage18_dense/no_eta_cost_only/seed_01/warm_start.history.json,DENSE,seed_01,1,first,2.6244948863983155,2.6244948863983155,0.3398990754783153,2.689872188568115,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_01/warm_start.history.json,DENSE,seed_01,1,last,1.7965565490722657,1.7965565490722657,0.4225389343500137,1.8682457256317138,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_02/stage18_ppo.history.json,DENSE,seed_02,2,first,0.1471367957835485,-0.008534504433295556,0.3254753691809518,0.7066383021218436,1,4,224,-121.95144858523796,0.04132641798683575,0.08482142857142858,1.3157473956899983,77,3,3,-121.95144858523796,-2.177704334259033,-0.05629438906908035,0.11603296548128128,1496.4689041464974
18,results/stage18_dense/no_eta_cost_only/seed_02/stage18_ppo.history.json,DENSE,seed_02,2,last,0.024263085930475166,-0.010083213581570558,0.07703723598803792,0.4172317960432598,2000,8000,222,-44.04845488777196,0.010802245615715427,0.08415178608681474,1.1574273950287275,76,4,3,-44.04845488777196,-0.7936658263206482,-0.05442072078585625,0.16232629120349884,212.68988551030228
18,results/stage18_dense/no_eta_cost_only/seed_02/warm_start.history.json,DENSE,seed_02,2,first,2.6610793113708495,2.6610793113708495,0.27550019025802613,2.727492151260376,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_02/warm_start.history.json,DENSE,seed_02,2,last,1.8660364294052123,1.8660364294052123,0.27531001895666124,1.9567840719223022,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_03/stage18_ppo.history.json,DENSE,seed_03,3,first,0.15138157951878384,0.02570959518197924,0.2644782105926424,0.6567123004638802,1,4,230,-105.13748646161815,0.0084029375963528,0.08528645848855376,1.5027232822030783,75,5,3,-105.13748646161815,-1.8284779787063599,-0.058033645153045654,0.10852162539958954,992.7041070603125
18,results/stage18_dense/no_eta_cost_only/seed_03/stage18_ppo.history.json,DENSE,seed_03,3,last,-0.009540328079310711,-0.037289891159161925,0.05925687894341536,0.18788764032069594,2000,8000,225,-38.358492463475905,-0.0004435426089912653,0.0263671875,0.6648317333310843,76,4,3,-38.358492463475905,-0.6819286942481995,-0.04765312373638153,0.13472922146320343,204.7836475870973
18,results/stage18_dense/no_eta_cost_only/seed_03/warm_start.history.json,DENSE,seed_03,3,first,2.586585283279419,2.586585283279419,0.34594244360923765,2.6584861946105955,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_03/warm_start.history.json,DENSE,seed_03,3,last,1.764442138671875,1.764442138671875,0.3087677788734436,1.8777891397476196,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_04/stage18_ppo.history.json,DENSE,seed_04,4,first,0.12631164895304078,-0.01117147525240268,0.2888502864433186,0.6942019856401852,1,4,223,-69.31755435631865,0.0341565923465948,0.10437067917415074,1.443375435258661,78,2,4,-69.31755435631865,-1.2433642148971558,-0.06013323739171028,0.1274234503507614,427.53109233277246
18,results/stage18_dense/no_eta_cost_only/seed_04/stage18_ppo.history.json,DENSE,seed_04,4,last,-0.00410182517953217,-0.01850669621489942,0.03727884797262959,0.42345539340749383,2000,8000,230,-46.18430476752281,-0.0002501386625226587,0.07389322947710752,0.8578017838299274,77,3,3,-46.18430476752281,-0.8032052516937256,-0.05103820189833641,0.12699218094348907,247.6637383337939
18,results/stage18_dense/no_eta_cost_only/seed_04/warm_start.history.json,DENSE,seed_04,4,first,2.6323505783081056,2.6323505783081056,0.367099934220314,2.6872276210784913,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_04/warm_start.history.json,DENSE,seed_04,4,last,1.8331323289871215,1.8331323289871215,0.3731332331895828,1.949298734664917,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_05/stage18_ppo.history.json,DENSE,seed_05,5,first,0.09825324104167521,-0.01597385120112449,0.24179574521258473,0.6670780777931213,1,4,230,-115.2521289812044,0.02495396936137695,0.12467447994276881,1.5257595032453537,78,2,3,-115.2521289812044,-2.004384756088257,-0.05134032666683197,0.0932949110865593,1524.2104442120751
18,results/stage18_dense/no_eta_cost_only/seed_05/stage18_ppo.history.json,DENSE,seed_05,5,last,0.031075048626267483,-0.010570531644459282,0.08584108868879932,0.12749640683510474,2000,8000,222,-41.57437601437802,0.006175854783837816,0.037127976305782795,0.8175285740622452,75,5,3,-41.57437601437802,-0.7490878701210022,-0.054793067276477814,0.14884932339191437,186.90216543910552
18,results/stage18_dense/no_eta_cost_only/seed_05/warm_start.history.json,DENSE,seed_05,5,first,2.6218608379364015,2.6218608379364015,0.6210559630393981,2.6924817943573,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_05/warm_start.history.json,DENSE,seed_05,5,last,2.1691680669784548,2.1691680669784548,0.5298741769790649,1.6863534545898438,,,,,,,,,,,,,,,
18,results/stage18_dense/no_eta_cost_only/seed_06/stage18_ppo.history.json,DENSE,seed_06,6,first,0.16619319959136192,0.050004157004877925,0.24778073909692466,0.7701327158138156,1,4,226,-84.93284071541252,0.029249940533190966,0.0595703125,1.65444212872535,76,4,3,-84.93284071541252,-1.503236174583435,-0.05324483662843704,0.10102391988039017,797.07550480022
18,results/stage18_dense/no_eta_cost_only/seed_06/stage18_ppo.history.json,DENSE,seed_06,6,last,0.056663694384042174,-0.0028183365939185023,0.1293408719357103,0.5188404174114112,2000,8000,229,-53.31669446661533,-0.019879566963936668,0.05703125009313226,1.8005472654476762,78,2,3,-53.31669446661533,-0.9312959313392639,-0.06614290177822113,0.17045730352401733,198.24809095958977
18,results/stage18_dense/no_eta_cost_only/seed_06/warm_start.history.json,DENSE,seed_06,6,first,2.587236957550049,2.587236957550049,0.4711714768409729,2.6260297966003416,,,,,,,,,,,,,,,
